DoseRespID,ObsID,Dose,DoseUnit,TotalAnimals,WithTumours
199883,48373,0,mg/kg/day,50,3
199884,48374,0,mg/kg/day,50,0
199885,48375,0,mg/kg/day,48,26
199886,48376,0,mg/kg/day,50,5
200003,48389,0,mg/kg/day,12,0
200004,48390,0,mg/kg/day,12,0
200005,48391,0,mg/kg/day,12,1
200006,48392,0,mg/kg/day,12,0
200012,48393,0,mg/kg/day,47,2
200013,48394,0,mg/kg/day,47,4
200014,48395,0,mg/kg/day,47,5
200015,48396,0,mg/kg/day,47,2
200016,48397,0,mg/kg/day,47,25
200017,48398,0,mg/kg/day,47,17
200018,48399,0,mg/kg/day,47,9
200007,48400,0,mg/kg/day,12,2
200008,48401,0,mg/kg/day,12,0
200009,48402,0,mg/kg/day,12,1
200010,48403,0,mg/kg/day,12,2
200011,48404,0,mg/kg/day,12,0
200021,48405,0,mg/kg/day,48,5
200022,48406,0,mg/kg/day,48,11
200023,48407,0,mg/kg/day,48,20
200024,48408,0,mg/kg/day,48,16
200025,48409,0,mg/kg/day,48,28
200026,48410,0,mg/kg/day,12,0
200027,48411,0,mg/kg/day,12,4
200028,48412,0,mg/kg/day,12,1
200029,48413,0,mg/kg/day,12,3
200034,48414,0,mg/kg/day,48,0
200035,48415,0,mg/kg/day,48,0
200036,48416,0,mg/kg/day,48,42
200037,48417,0,mg/kg/day,48,39
200038,48418,0,mg/kg/day,48,16
200030,48419,0,mg/kg/day,12,0
200031,48420,0,mg/kg/day,12,10
200032,48421,0,mg/kg/day,12,11
200033,48422,0,mg/kg/day,12,2
200039,48423,0,mg/kg/day,47,0
200040,48424,0,mg/kg/day,47,1
200042,48425,0,mg/kg/day,47,25
200738,48450,0,mg/kg/day,15,0
200739,48451,0,mg/kg/day,15,0
192221,48459,0,mg/kg/day,12,0
199275,48467,0,mg/kg/day,27,22
150338,48468,0,ug/kg/day,30,22
193782,48515,0,mg/kg/day,151,4
193784,48516,0,mg/kg/day,151,6
147627,48526,0,ug/kg/day,50,0
147628,48527,0,ug/kg/day,50,0
147630,48528,0,ug/kg/day,50,0
147631,48529,0,ug/kg/day,50,0
148044,48540,0,ug/kg/day,36,3
195134,48547,0,mg/kg/day,10,0
195135,48548,0,mg/kg/day,10,6
195136,48549,0,mg/kg/day,9,0
195137,48550,0,mg/kg/day,9,6
195654,48574,0,mg/kg/day,51,2
195655,48575,0,mg/kg/day,51,1
195656,48576,0,mg/kg/day,51,1
148442,48577,0,ug/kg/day,51,11
148443,48578,0,ug/kg/day,51,6
148444,48579,0,ug/kg/day,51,1
148734,48590,0,ug/kg/day,49,0
196755,48591,0,mg/kg/day,100,1
196756,48592,0,mg/kg/day,100,3
196757,48593,0,mg/kg/day,100,17
196760,48594,0,mg/kg/day,100,4
196762,48595,0,mg/kg/day,114,0
196764,48596,0,mg/kg/day,114,2
148990,48603,0,ug/kg/day,6,0
148992,48604,0,ug/kg/day,6,0
148995,48605,0,ug/kg/day,42,0
148991,48606,0,ug/kg/day,6,0
149014,48607,0,ug/kg/day,6,0
149016,48608,0,ug/kg/day,6,0
149019,48609,0,ug/kg/day,24,0
149015,48610,0,ug/kg/day,6,0
149017,48611,0,ug/kg/day,6,0
149020,48612,0,ug/kg/day,24,0
149012,48613,0,ug/kg/day,25,0
149013,48614,0,ug/kg/day,23,0
148907,48615,0,ug/kg/day,25,5
196966,48616,0,mg/kg/day,25,5
196967,48617,0,mg/kg/day,25,2
148909,48618,0,ug/kg/day,25,0
148913,48619,0,ug/kg/day,25,0
148910,48620,0,ug/kg/day,25,0
148915,48621,0,ug/kg/day,25,0
198915,48678,0,mg/kg/day,132,18
198916,48679,0,mg/kg/day,132,4
198917,48680,0,mg/kg/day,132,2
198918,48681,0,mg/kg/day,132,54
198919,48682,0,mg/kg/day,132,24
198920,48683,0,mg/kg/day,132,16
198921,48684,0,mg/kg/day,132,3
198922,48685,0,mg/kg/day,114,4
198923,48686,0,mg/kg/day,120,4
150664,48689,0,ug/kg/day,28,0
150317,48691,0,ug/kg/day,29,12
150318,48692,0,ug/kg/day,30,22
193234,48767,0,mg/kg/day,48,1
148802,48810,0,ug/kg/day,20,0
148804,48811,0,ug/kg/day,20,0
148807,48812,0,ug/kg/day,100,89
148803,48813,0,ug/kg/day,20,0
148805,48814,0,ug/kg/day,20,0
148808,48815,0,ug/kg/day,100,5
148809,48816,0,ug/kg/day,100,78
200335,48856,0,mg/kg/day,12,0
200336,48857,0,mg/kg/day,12,1
200337,48858,0,mg/kg/day,12,0
200338,48859,0,mg/kg/day,12,2
148511,48868,0,ug/kg/day,29,0
148512,48869,0,ug/kg/day,29,6
148513,48870,0,ug/kg/day,32,0
148514,48871,0,ug/kg/day,32,3
148515,48872,0,ug/kg/day,25,0
148516,48873,0,ug/kg/day,25,3
148517,48874,0,ug/kg/day,28,0
148518,48875,0,ug/kg/day,28,8
192055,48878,0,mg/kg/day,15,0
192056,48879,0,mg/kg/day,15,0
193555,48944,0,mg/kg/day,10,0
193556,48945,0,mg/kg/day,10,0
193640,48950,0,mg/kg/day,50,4
193645,48951,0,mg/kg/day,50,2
193646,48952,0,mg/kg/day,50,11
193651,48953,0,mg/kg/day,50,8
193652,48954,0,mg/kg/day,50,9
194214,48959,0,mg/kg/day,20,0
194215,48960,0,mg/kg/day,20,0
191897,49005,0,mg/kg/day,10,0
195124,49006,0,mg/kg/day,18,0
148741,49018,0,ug/kg/day,10,0
199887,49134,0,mg/kg/day,5,0
199888,49135,0,mg/kg/day,5,0
145791,49188,0,ug/kg/day,105,0
146052,49539,0,ug/kg/day,90,4
190778,49574,0,mg/kg/day,50,0
190779,49575,0,mg/kg/day,50,0
190780,49576,0,mg/kg/day,50,0
190783,49577,0,mg/kg/day,50,0
190787,49578,0,mg/kg/day,50,1
190788,49579,0,mg/kg/day,50,0
190790,49580,0,mg/kg/day,50,1
190791,49581,0,mg/kg/day,50,1
190792,49582,0,mg/kg/day,50,0
190794,49583,0,mg/kg/day,50,1
145373,49607,0,ug/kg/day,30,0
187990,49944,0,mg/kg/day,50,0
188000,49945,0,mg/kg/day,50,1
188001,49946,0,mg/kg/day,50,1
188002,49947,0,mg/kg/day,50,0
195000,49973,0,mg/kg/day,99,23
148046,49974,0,ug/kg/day,16,10
148047,49975,0,ug/kg/day,111,2
148048,49976,0,ug/kg/day,111,0
148049,49977,0,ug/kg/day,111,0
148050,49978,0,ug/kg/day,111,1
198838,49990,0,mg/kg/day,99,7
192841,50046,0,mg/kg/day,39,2
192842,50047,0,mg/kg/day,39,0
192843,50048,0,mg/kg/day,39,0
192844,50049,0,mg/kg/day,39,1
192845,50050,0,mg/kg/day,39,1
192846,50051,0,mg/kg/day,39,4
189206,50120,0,mg/kg/day,50,38
189208,50121,0,mg/kg/day,50,1
189209,50122,0,mg/kg/day,50,1
189211,50123,0,mg/kg/day,50,1
189716,50128,0,mg/kg/day,50,3
189717,50129,0,mg/kg/day,50,0
145945,50358,0,ug/kg/day,50,21
145947,50359,0,ug/kg/day,50,0
187724,50434,0,mg/kg/day,50,5
187726,50435,0,mg/kg/day,50,0
187727,50436,0,mg/kg/day,50,0
190730,50667,0,mg/kg/day,50,0
190446,50801,0,mg/kg/day,50,16
190447,50802,0,mg/kg/day,50,3
190448,50803,0,mg/kg/day,50,4
190452,50804,0,mg/kg/day,50,12
190453,50805,0,mg/kg/day,50,0
190454,50806,0,mg/kg/day,50,12
190465,50807,0,mg/kg/day,50,41
189207,51008,0,mg/kg/day,50,2
190777,51063,0,mg/kg/day,50,0
145355,51100,0,ug/kg/day,16,2
187173,51114,0,mg/kg/day,15,0
188267,51135,0,mg/kg/day,50,3
188419,51212,0,mg/kg/day,10,0
145779,51213,0,ug/kg/day,10,4
145780,51214,0,ug/kg/day,10,2
145785,51215,0,ug/kg/day,105,1
145786,51216,0,ug/kg/day,105,5
145787,51217,0,ug/kg/day,10,7
145788,51218,0,ug/kg/day,10,1
145789,51219,0,ug/kg/day,105,15
145790,51220,0,ug/kg/day,105,15
145792,51221,0,ug/kg/day,105,8
145793,51222,0,ug/kg/day,105,7
145794,51223,0,ug/kg/day,105,4
145795,51224,0,ug/kg/day,105,20
145796,51225,0,ug/kg/day,105,1
145797,51226,0,ug/kg/day,105,2
145798,51227,0,ug/kg/day,105,0
133468,51234,0,g/kg/day,50,21
145449,51300,0,ug/kg/day,25,0
145450,51301,0,ug/kg/day,25,1
145455,51302,0,ug/kg/day,23,0
145457,51303,0,ug/kg/day,25,0
187673,51438,0,mg/kg/day,10,0
187678,51439,0,mg/kg/day,10,1
188086,51468,0,mg/kg/day,15,0
188088,51469,0,mg/kg/day,15,0
145715,51483,0,ug/kg/day,25,10
145716,51484,0,ug/kg/day,25,6
145717,51485,0,ug/kg/day,25,2
145721,51486,0,ug/kg/day,25,0
189515,51582,0,mg/kg/day,25,0
189976,51655,0,mg/kg/day,10,2
189977,51656,0,mg/kg/day,10,0
146050,51657,0,ug/kg/day,10,0
146051,51658,0,ug/kg/day,90,9
146053,51659,0,ug/kg/day,90,4
146055,51660,0,ug/kg/day,10,0
146056,51661,0,ug/kg/day,90,3
146057,51662,0,ug/kg/day,90,2
146058,51663,0,ug/kg/day,90,0
187172,51703,0,mg/kg/day,15,0
190781,51713,0,mg/kg/day,50,0
190782,51714,0,mg/kg/day,50,24
190785,51715,0,mg/kg/day,50,15
190786,51716,0,mg/kg/day,50,4
190789,51717,0,mg/kg/day,50,38
190793,51718,0,mg/kg/day,50,33
145374,51755,0,ug/kg/day,30,0
145377,51756,0,ug/kg/day,30,0
145378,51757,0,ug/kg/day,30,0
133783,51824,0,g/kg/day,20,12
186245,51890,0,mg/kg/day,50,2
186251,51891,0,mg/kg/day,50,4
187986,52316,0,mg/kg/day,50,1
187991,52317,0,mg/kg/day,50,0
187992,52318,0,mg/kg/day,50,0
187996,52319,0,mg/kg/day,50,1
187997,52320,0,mg/kg/day,50,1
187998,52321,0,mg/kg/day,50,38
188003,52322,0,mg/kg/day,50,1
188004,52323,0,mg/kg/day,50,0
188005,52324,0,mg/kg/day,50,38
194998,52375,0,mg/kg/day,14,1
194999,52376,0,mg/kg/day,14,7
195001,52377,0,mg/kg/day,99,7
148045,52378,0,ug/kg/day,16,0
198831,52397,0,mg/kg/day,20,0
198834,52398,0,mg/kg/day,102,1
198835,52399,0,mg/kg/day,18,3
198837,52400,0,mg/kg/day,18,12
188254,52570,0,mg/kg/day,50,0
188255,52571,0,mg/kg/day,50,0
188256,52572,0,mg/kg/day,50,0
188257,52573,0,mg/kg/day,50,34
188258,52574,0,mg/kg/day,50,6
188264,52575,0,mg/kg/day,50,4
188268,52576,0,mg/kg/day,50,4
189210,52615,0,mg/kg/day,50,4
189212,52616,0,mg/kg/day,50,1
189213,52617,0,mg/kg/day,50,0
189214,52618,0,mg/kg/day,50,1
189215,52619,0,mg/kg/day,50,2
189707,52639,0,mg/kg/day,50,4
189709,52640,0,mg/kg/day,50,5
189710,52641,0,mg/kg/day,50,26
189712,52642,0,mg/kg/day,50,6
189713,52643,0,mg/kg/day,50,5
189718,52644,0,mg/kg/day,50,2
189719,52645,0,mg/kg/day,50,3
186786,52738,0,mg/kg/day,50,42
186787,52739,0,mg/kg/day,50,35
186789,52740,0,mg/kg/day,50,0
186790,52741,0,mg/kg/day,50,8
186792,52742,0,mg/kg/day,50,1
145398,52743,0,ug/kg/day,51,46
146241,52751,0,ug/kg/day,50,16
146242,52752,0,ug/kg/day,50,11
146243,52753,0,ug/kg/day,50,12
146244,52754,0,ug/kg/day,50,45
188156,52770,0,mg/kg/day,54,34
188157,52771,0,mg/kg/day,54,19
145934,52861,0,ug/kg/day,50,3
145935,52862,0,ug/kg/day,50,0
145936,52863,0,ug/kg/day,50,0
145937,52864,0,ug/kg/day,50,0
145941,52865,0,ug/kg/day,50,0
145948,52866,0,ug/kg/day,50,2
145949,52867,0,ug/kg/day,50,1
145950,52868,0,ug/kg/day,50,1
145952,52869,0,ug/kg/day,50,0
188553,52958,0,mg/kg/day,51,17
146246,52959,0,ug/kg/day,50,12
146247,52960,0,ug/kg/day,50,13
189218,52961,0,mg/kg/day,50,4
187725,52998,0,mg/kg/day,50,5
187728,52999,0,mg/kg/day,50,40
187735,53000,0,mg/kg/day,50,0
187736,53001,0,mg/kg/day,50,0
187738,53002,0,mg/kg/day,50,0
190714,53265,0,mg/kg/day,50,14
190715,53266,0,mg/kg/day,50,12
190718,53267,0,mg/kg/day,50,14
190720,53268,0,mg/kg/day,50,13
190721,53269,0,mg/kg/day,50,24
190723,53270,0,mg/kg/day,50,24
190444,53434,0,mg/kg/day,50,15
190445,53435,0,mg/kg/day,50,16
190449,53436,0,mg/kg/day,50,1
190450,53437,0,mg/kg/day,50,34
190455,53438,0,mg/kg/day,50,31
190457,53439,0,mg/kg/day,50,31
190458,53440,0,mg/kg/day,50,0
190459,53441,0,mg/kg/day,50,22
190460,53442,0,mg/kg/day,50,1
190461,53443,0,mg/kg/day,50,40
190468,53444,0,mg/kg/day,50,2
190469,53445,0,mg/kg/day,50,1
190472,53446,0,mg/kg/day,50,4
190473,53447,0,mg/kg/day,50,4
145714,53537,0,ug/kg/day,25,0
190456,53580,0,mg/kg/day,50,31
145349,53633,0,ug/kg/day,14,0
145784,53634,0,ug/kg/day,105,0
133466,53635,0,g/kg/day,50,0
199501,53729,0,mg/kg/day,10,0
199503,53730,0,mg/kg/day,10,0
199502,53731,0,mg/kg/day,10,0
145944,53874,0,ug/kg/day,50,45
190466,53978,0,mg/kg/day,50,23
190467,53979,0,mg/kg/day,50,23
190470,53980,0,mg/kg/day,50,49
145356,54012,0,ug/kg/day,16,1
145357,54013,0,ug/kg/day,16,1
145358,54014,0,ug/kg/day,15,7
145360,54015,0,ug/kg/day,15,1
145365,54027,0,ug/kg/day,30,21
145367,54028,0,ug/kg/day,30,0
185476,54149,0,mg/kg/day,50,1
185478,54150,0,mg/kg/day,50,17
185479,54151,0,mg/kg/day,50,7
185480,54152,0,mg/kg/day,50,6
185482,54153,0,mg/kg/day,50,0
145350,54154,0,ug/kg/day,14,0
145351,54155,0,ug/kg/day,14,0
145352,54156,0,ug/kg/day,14,2
188417,54157,0,mg/kg/day,10,5
145778,54158,0,ug/kg/day,10,0
145783,54159,0,ug/kg/day,10,2
133467,54160,0,g/kg/day,50,0
186328,54161,0,mg/kg/day,50,0
186330,54162,0,mg/kg/day,50,0
186331,54163,0,mg/kg/day,50,0
186334,54164,0,mg/kg/day,50,0
145448,54255,0,ug/kg/day,25,8
145454,54256,0,ug/kg/day,23,17
145456,54257,0,ug/kg/day,25,12
191652,54298,0,mg/kg/day,50,3
191653,54299,0,mg/kg/day,50,0
191658,54300,0,mg/kg/day,35,0
187677,54341,0,mg/kg/day,10,7
145572,54342,0,ug/kg/day,10,0
188079,54386,0,mg/kg/day,15,4
145711,54393,0,ug/kg/day,25,12
145718,54394,0,ug/kg/day,25,18
189508,54469,0,mg/kg/day,50,1
189509,54470,0,mg/kg/day,50,0
189513,54471,0,mg/kg/day,25,0
189516,54472,0,mg/kg/day,25,10
189975,54516,0,mg/kg/day,10,2
146054,54517,0,ug/kg/day,10,5
187170,54561,0,mg/kg/day,15,1
187176,54562,0,mg/kg/day,15,7
190784,54570,0,mg/kg/day,50,29
145371,54606,0,ug/kg/day,10,9
191372,54623,0,mg/kg/day,15,0
133780,54662,0,g/kg/day,20,2
133782,54663,0,g/kg/day,20,3
133784,54664,0,g/kg/day,20,3
133785,54665,0,g/kg/day,20,4
191709,54666,0,mg/kg/day,20,11
191710,54667,0,mg/kg/day,20,0
186242,54702,0,mg/kg/day,50,0
186243,54703,0,mg/kg/day,50,1
186244,54704,0,mg/kg/day,50,2
186246,54705,0,mg/kg/day,50,0
186247,54706,0,mg/kg/day,50,23
186252,54707,0,mg/kg/day,50,0
187042,54992,0,mg/kg/day,50,0
187043,54993,0,mg/kg/day,50,29
187044,54994,0,mg/kg/day,50,6
187046,54995,0,mg/kg/day,50,0
187047,54996,0,mg/kg/day,50,0
187048,54997,0,mg/kg/day,50,35
187049,54998,0,mg/kg/day,50,14
187050,54999,0,mg/kg/day,50,8
187988,55035,0,mg/kg/day,50,3
187989,55036,0,mg/kg/day,50,2
187999,55037,0,mg/kg/day,50,0
188006,55038,0,mg/kg/day,50,0
193093,55078,0,mg/kg/day,20,0
193094,55079,0,mg/kg/day,20,6
193095,55080,0,mg/kg/day,20,17
193096,55081,0,mg/kg/day,18,5
193097,55082,0,mg/kg/day,18,3
193098,55083,0,mg/kg/day,18,12
193100,55084,0,mg/kg/day,22,14
194995,55118,0,mg/kg/day,15,5
194997,55119,0,mg/kg/day,15,10
198832,55148,0,mg/kg/day,20,6
198836,55149,0,mg/kg/day,18,5
193554,55175,0,mg/kg/day,18,17
188259,55270,0,mg/kg/day,50,3
188260,55271,0,mg/kg/day,50,33
188261,55272,0,mg/kg/day,50,15
188263,55273,0,mg/kg/day,50,4
188265,55274,0,mg/kg/day,50,48
189204,55315,0,mg/kg/day,50,46
189205,55316,0,mg/kg/day,50,1
189216,55317,0,mg/kg/day,50,44
189705,55326,0,mg/kg/day,50,0
189706,55327,0,mg/kg/day,50,36
189708,55328,0,mg/kg/day,50,1
189720,55329,0,mg/kg/day,50,44
186785,55465,0,mg/kg/day,50,0
186791,55466,0,mg/kg/day,50,48
145397,55467,0,ug/kg/day,51,0
146237,55472,0,ug/kg/day,50,42
146239,55473,0,ug/kg/day,50,6
146240,55474,0,ug/kg/day,50,33
133598,55494,0,g/kg/day,50,1
188155,55495,0,mg/kg/day,54,0
145932,55518,0,ug/kg/day,50,23
145943,55519,0,ug/kg/day,50,0
145946,55520,0,ug/kg/day,50,24
145951,55521,0,ug/kg/day,50,45
189219,55615,0,mg/kg/day,50,0
187731,55669,0,mg/kg/day,50,29
187734,55670,0,mg/kg/day,50,0
190716,55888,0,mg/kg/day,50,2
190717,55889,0,mg/kg/day,50,34
190719,55890,0,mg/kg/day,50,3
190726,55891,0,mg/kg/day,50,0
190727,55892,0,mg/kg/day,50,0
190729,55893,0,mg/kg/day,50,0
190731,55894,0,mg/kg/day,50,42
190733,55895,0,mg/kg/day,50,42
191336,55913,0,mg/kg/day,50,1
190462,56025,0,mg/kg/day,50,11
190464,56026,0,mg/kg/day,50,0
190471,56027,0,mg/kg/day,50,1
189203,56076,0,mg/kg/day,50,0
190725,56083,0,mg/kg/day,50,0
145359,56097,0,ug/kg/day,15,0
145361,56098,0,ug/kg/day,15,0
187174,56124,0,mg/kg/day,15,0
187175,56125,0,mg/kg/day,15,0
145366,56128,0,ug/kg/day,30,0
145368,56129,0,ug/kg/day,30,20
145369,56130,0,ug/kg/day,30,2
145370,56131,0,ug/kg/day,30,0
185475,56237,0,mg/kg/day,50,20
185477,56238,0,mg/kg/day,50,4
185481,56239,0,mg/kg/day,50,42
185483,56240,0,mg/kg/day,50,30
185484,56241,0,mg/kg/day,50,5
145353,56242,0,ug/kg/day,14,0
145354,56243,0,ug/kg/day,14,2
188418,56244,0,mg/kg/day,10,1
145781,56245,0,ug/kg/day,10,2
145782,56246,0,ug/kg/day,10,7
133469,56253,0,g/kg/day,50,1
133470,56254,0,g/kg/day,50,24
133471,56255,0,g/kg/day,50,12
133472,56256,0,g/kg/day,50,4
186329,56257,0,mg/kg/day,50,27
186332,56258,0,mg/kg/day,50,0
186333,56259,0,mg/kg/day,50,28
145451,56359,0,ug/kg/day,25,15
145452,56360,0,ug/kg/day,25,7
145453,56361,0,ug/kg/day,25,4
191650,56400,0,mg/kg/day,50,15
191651,56401,0,mg/kg/day,50,0
191654,56402,0,mg/kg/day,50,19
191655,56403,0,mg/kg/day,50,8
191656,56404,0,mg/kg/day,50,8
191657,56405,0,mg/kg/day,35,26
191659,56406,0,mg/kg/day,35,21
191660,56407,0,mg/kg/day,35,1
187671,56466,0,mg/kg/day,10,3
187672,56467,0,mg/kg/day,10,1
187674,56468,0,mg/kg/day,7,6
187675,56469,0,mg/kg/day,7,4
187676,56470,0,mg/kg/day,7,3
145571,56471,0,ug/kg/day,10,7
188080,56515,0,mg/kg/day,15,0
188081,56516,0,mg/kg/day,15,1
188082,56517,0,mg/kg/day,15,7
188083,56518,0,mg/kg/day,15,3
188084,56519,0,mg/kg/day,15,2
188085,56520,0,mg/kg/day,15,12
188087,56521,0,mg/kg/day,15,10
145712,56531,0,ug/kg/day,25,2
145713,56532,0,ug/kg/day,25,3
145719,56533,0,ug/kg/day,25,1
145720,56534,0,ug/kg/day,25,17
189507,56631,0,mg/kg/day,50,21
189510,56632,0,mg/kg/day,50,24
189511,56633,0,mg/kg/day,50,12
189512,56634,0,mg/kg/day,50,4
189514,56635,0,mg/kg/day,25,17
189517,56636,0,mg/kg/day,25,1
189972,56723,0,mg/kg/day,10,3
189973,56724,0,mg/kg/day,10,1
189974,56725,0,mg/kg/day,10,1
146049,56726,0,ug/kg/day,10,10
187171,56830,0,mg/kg/day,15,0
187177,56831,0,mg/kg/day,15,0
145458,56832,0,ug/kg/day,15,8
145459,56833,0,ug/kg/day,15,0
145372,56881,0,ug/kg/day,10,0
145375,56882,0,ug/kg/day,10,7
145376,56883,0,ug/kg/day,10,0
191367,56891,0,mg/kg/day,15,8
191368,56892,0,mg/kg/day,15,1
191369,56893,0,mg/kg/day,15,1
191370,56894,0,mg/kg/day,15,8
191371,56895,0,mg/kg/day,15,3
191373,56896,0,mg/kg/day,15,13
191374,56897,0,mg/kg/day,15,0
191375,56898,0,mg/kg/day,15,9
191376,56899,0,mg/kg/day,15,0
133779,56950,0,g/kg/day,20,13
133781,56951,0,g/kg/day,20,2
191707,56952,0,mg/kg/day,20,9
191708,56953,0,mg/kg/day,20,0
186241,56984,0,mg/kg/day,50,21
186248,56985,0,mg/kg/day,50,16
186249,56986,0,mg/kg/day,50,7
186250,56987,0,mg/kg/day,50,47
186253,56988,0,mg/kg/day,50,39
186254,56989,0,mg/kg/day,50,4
187045,57234,0,mg/kg/day,50,6
187987,57252,0,mg/kg/day,50,32
187993,57253,0,mg/kg/day,50,30
187994,57254,0,mg/kg/day,50,17
187995,57255,0,mg/kg/day,50,8
193099,57288,0,mg/kg/day,22,1
194996,57301,0,mg/kg/day,15,1
198833,57314,0,mg/kg/day,20,17
198839,57315,0,mg/kg/day,22,1
198840,57316,0,mg/kg/day,22,14
188262,57403,0,mg/kg/day,50,5
188266,57404,0,mg/kg/day,50,0
188269,57405,0,mg/kg/day,50,0
188270,57406,0,mg/kg/day,50,47
188271,57407,0,mg/kg/day,50,0
189217,57430,0,mg/kg/day,50,0
189711,57447,0,mg/kg/day,50,10
189714,57448,0,mg/kg/day,50,47
189715,57449,0,mg/kg/day,50,1
189721,57450,0,mg/kg/day,50,2
186782,57572,0,mg/kg/day,50,35
186783,57573,0,mg/kg/day,50,20
186784,57574,0,mg/kg/day,50,5
186788,57575,0,mg/kg/day,50,21
145399,57576,0,ug/kg/day,51,2
146238,57582,0,ug/kg/day,50,12
146245,57583,0,ug/kg/day,50,0
146248,57584,0,ug/kg/day,50,46
146249,57585,0,ug/kg/day,50,0
133596,57605,0,g/kg/day,50,39
133597,57606,0,g/kg/day,50,10
188158,57607,0,mg/kg/day,54,7
145933,57631,0,ug/kg/day,50,3
145938,57632,0,ug/kg/day,50,28
145939,57633,0,ug/kg/day,50,7
145940,57634,0,ug/kg/day,50,10
145942,57635,0,ug/kg/day,50,46
188545,57718,0,mg/kg/day,50,30
188546,57719,0,mg/kg/day,50,6
188547,57720,0,mg/kg/day,50,4
188548,57721,0,mg/kg/day,50,28
188549,57722,0,mg/kg/day,50,13
188550,57723,0,mg/kg/day,50,8
188551,57724,0,mg/kg/day,50,49
188552,57725,0,mg/kg/day,50,1
188554,57726,0,mg/kg/day,51,47
188555,57727,0,mg/kg/day,51,1
187729,57762,0,mg/kg/day,50,5
187730,57763,0,mg/kg/day,50,43
187732,57764,0,mg/kg/day,50,10
187733,57765,0,mg/kg/day,50,45
187737,57766,0,mg/kg/day,50,49
190722,57930,0,mg/kg/day,50,40
190724,57931,0,mg/kg/day,50,14
190728,57932,0,mg/kg/day,50,44
190732,57933,0,mg/kg/day,50,2
190734,57934,0,mg/kg/day,50,2
191337,57947,0,mg/kg/day,50,46
191338,57948,0,mg/kg/day,50,29
191339,57949,0,mg/kg/day,50,4
191340,57950,0,mg/kg/day,50,44
191341,57951,0,mg/kg/day,50,34
191342,57952,0,mg/kg/day,50,13
191343,57953,0,mg/kg/day,50,44
191344,57954,0,mg/kg/day,50,0
191345,57955,0,mg/kg/day,50,43
191346,57956,0,mg/kg/day,50,2
190451,58073,0,mg/kg/day,50,7
190463,58074,0,mg/kg/day,50,47
64238,178,0.01,mg/kg bw,98,0
65338,572,0.01,mg/kg bw,98,0
13434,1032,0.01,mg/kg bw,80,0
13435,1266,0.01,mg/kg bw,98,0
13610,1452,0.01,mg/kg bw,86,1
64387,1647,0.01,mg/kg bw,86,1
13526,1685,0.01,mg/kg bw,98,0
64551,1697,0.01,mg/kg bw,98,0
13337,1714,0.01,mg/kg bw,98,0
13527,2058,0.01,mg/kg bw,50,0
64388,2364,0.01,mg/kg bw,98,0
64552,2517,0.01,mg/kg bw,98,0
13611,2612,0.01,mg/kg bw,98,0
13710,2859,0.01,mg/kg bw,50,0
13612,2860,0.01,mg/kg bw,50,0
65339,2919,0.01,mg/kg bw,98,0
13528,2994,0.01,mg/kg bw,86,1
65340,3267,0.01,mg/kg bw,98,0
64389,3314,0.01,mg/kg bw,98,0
64708,3555,0.01,mg/kg bw,86,1
13235,3635,0.01,mg/kg bw,98,0
13529,4173,0.01,mg/kg bw,98,0
64239,4193,0.01,mg/kg bw,98,0
13613,4218,0.01,mg/kg bw,50,0
65196,4641,0.01,mg/kg bw,86,1
13436,4773,0.01,mg/kg bw,98,0
65044,4796,0.01,mg/kg bw,98,0
13437,4804,0.01,mg/kg bw,50,0
13046,4968,0.01,mg/kg bw,50,0
64240,5021,0.01,mg/kg bw,98,0
64886,5116,0.01,mg/kg bw,98,0
65341,5349,0.01,mg/kg bw,98,0
65045,5504,0.01,mg/kg bw,86,1
64553,6153,0.01,mg/kg bw,98,0
13236,6446,0.01,mg/kg bw,98,0
13237,6573,0.01,mg/kg bw,98,0
13047,6810,0.01,mg/kg bw,98,0
13048,7221,0.01,mg/kg bw,50,0
13530,7400,0.01,mg/kg bw,98,0
13614,7569,0.01,mg/kg bw,98,0
13142,7650,0.01,mg/kg bw,98,0
13615,7709,0.01,mg/kg bw,80,0
13338,7815,0.01,mg/kg bw,80,0
13711,7850,0.01,mg/kg bw,50,0
64887,8003,0.01,mg/kg bw,98,0
64709,8343,0.01,mg/kg bw,98,0
64554,8470,0.01,mg/kg bw,98,0
13616,8543,0.01,mg/kg bw,86,1
64555,8685,0.01,mg/kg bw,98,0
13617,8930,0.01,mg/kg bw,98,0
13238,8977,0.01,mg/kg bw,98,0
13143,9503,0.01,mg/kg bw,80,0
65046,9963,0.01,mg/kg bw,98,0
64556,10179,0.01,mg/kg bw,98,0
64390,10366,0.01,mg/kg bw,98,0
65342,10716,0.01,mg/kg bw,98,0
65197,11081,0.01,mg/kg bw,98,0
13144,11413,0.01,mg/kg bw,80,0
13618,11579,0.01,mg/kg bw,86,2
13145,11765,0.01,mg/kg bw,98,0
64241,12192,0.01,mg/kg bw,98,0
65343,12549,0.01,mg/kg bw,98,0
13146,13322,0.01,mg/kg bw,98,0
13619,13899,0.01,mg/kg bw,98,0
13531,14000,0.01,mg/kg bw,98,0
65047,14062,0.01,mg/kg bw,98,0
13620,14178,0.01,mg/kg bw,98,0
65198,15709,0.01,mg/kg bw,98,0
13239,16224,0.01,mg/kg bw,98,0
64557,16409,0.01,mg/kg bw,98,0
64558,16717,0.01,mg/kg bw,98,0
